2c4afabdb632b5d68e60c9fe9fe0b0819676a729,MODIFY,executable,LICENSE,6556,66
15d820f6155e8c34c46e500b0c897e12c35e755e,MODIFY,executable,js/app.js,290326,2143;4649;6773
e34740946dbad0c8a4704708d357a2eee01f11b9,MODIFY,regular-file,js/app.js.map,378837,1
d18f65c97fc91875019af32999a8f651e2dd1e6f,MODIFY,executable,js/jquery.js,284183,2143;4649;6773
3387dbe097a956c7bbcae053589c33307d934320,MODIFY,regular-file,package.json,473,2
